Data,Close_filled
2008-05-11,1388.28
2008-05-18,1425.35
2008-05-25,1375.93
2008-06-01,1400.38
2008-06-08,1360.68
2008-06-15,1360.03
2008-06-22,1317.93
2008-06-29,1278.38
2008-07-06,1258.4495470906622
2008-07-13,1239.49
2008-07-20,1260.68
2008-07-27,1257.76
2008-08-03,1260.31
2008-08-10,1296.31
2008-08-17,1298.19
2008-08-24,1292.19
2008-08-31,1282.82
2008-09-07,1242.31
2008-09-14,1251.69
2008-09-21,1255.07
2008-09-28,1213.27
2008-10-05,1099.23
2008-10-12,899.22
2008-10-19,940.55
2008-10-26,876.77
2008-11-02,968.75
2008-11-09,930.99
2008-11-16,873.29
2008-11-23,800.03
2008-11-30,896.24
2008-12-07,876.07
2008-12-14,879.73
2008-12-21,887.88
2008-12-28,872.8
2009-01-04,931.8
2009-01-11,890.35
2009-01-18,850.12
2009-01-25,831.95
2009-02-01,825.88
2009-02-08,868.6
2009-02-15,826.84
2009-02-22,770.05
2009-03-01,735.09
2009-03-08,683.38
2009-03-15,756.55
2009-03-22,768.54
2009-03-29,815.94
2009-04-05,842.5
2009-04-12,855.5567796883653
2009-04-19,869.6
2009-04-26,866.23
2009-05-03,877.52
2009-05-10,929.23
2009-05-17,882.88
2009-05-24,887.0
2009-05-31,919.14
2009-06-07,940.09
2009-06-14,946.21
2009-06-21,921.23
2009-06-28,918.9
2009-07-05,897.9514591973151
2009-07-12,879.13
2009-07-19,940.38
2009-07-26,979.26
2009-08-02,987.48
2009-08-09,1010.48
2009-08-16,1004.09
2009-08-23,1026.13
2009-08-30,1028.93
2009-09-06,1016.4
2009-09-13,1042.73
2009-09-20,1068.3
2009-09-27,1044.38
2009-10-04,1025.21
2009-10-11,1071.49
2009-10-18,1087.68
2009-10-25,1079.6
2009-11-01,1036.18
2009-11-08,1069.3
2009-11-15,1093.48
2009-11-22,1091.38
2009-11-29,1091.49
2009-12-06,1105.98
2009-12-13,1106.41
2009-12-20,1102.47
2009-12-27,1126.7928322718672
2010-01-03,1124.690602283051
2010-01-10,1144.98
2010-01-17,1136.03
2010-01-24,1091.76
2010-01-31,1073.87
2010-02-07,1066.18
2010-02-14,1075.51
2010-02-21,1109.17
2010-02-28,1104.49
2010-03-07,1138.69
2010-03-14,1149.99
2010-03-21,1159.9
2010-03-28,1166.59
2010-04-04,1182.4661332494356
2010-04-11,1194.37
2010-04-18,1192.13
2010-04-25,1217.28
2010-05-02,1186.68
2010-05-09,1110.88
2010-05-16,1135.68
2010-05-23,1087.69
2010-05-30,1089.41
2010-06-06,1064.88
2010-06-13,1091.6
2010-06-20,1117.51
2010-06-27,1076.76
2010-07-04,1022.58
2010-07-11,1077.96
2010-07-18,1064.88
2010-07-25,1102.66
2010-08-01,1101.6
2010-08-08,1121.64
2010-08-15,1079.25
2010-08-22,1071.69
2010-08-29,1064.59
2010-09-05,1104.51
2010-09-12,1109.55
2010-09-19,1125.59
2010-09-26,1148.67
2010-10-03,1146.24
2010-10-10,1165.15
2010-10-17,1176.19
2010-10-24,1183.08
2010-10-31,1183.26
2010-11-07,1225.85
2010-11-14,1199.21
2010-11-21,1199.73
2010-11-28,1189.4
2010-12-05,1224.71
2010-12-12,1240.4
2010-12-19,1243.91
2010-12-26,1257.2722294533569
2011-01-02,1257.64
2011-01-09,1271.5
2011-01-16,1293.24
2011-01-23,1283.35
2011-01-30,1276.34
2011-02-06,1310.87
2011-02-13,1329.15
2011-02-20,1343.01
2011-02-27,1319.88
2011-03-06,1330.06
2011-03-13,1289.86
2011-03-20,1279.21
2011-03-27,1313.8
2011-04-03,1332.41
2011-04-10,1328.17
2011-04-17,1319.68
2011-04-24,1336.4946622275943
2011-05-01,1363.61
2011-05-08,1340.2
2011-05-15,1337.77
2011-05-22,1333.27
2011-05-29,1331.1
2011-06-05,1300.16
2011-06-12,1270.98
2011-06-19,1271.5
2011-06-26,1268.45
2011-07-03,1339.67
2011-07-10,1343.8
2011-07-17,1316.14
2011-07-24,1345.02
2011-07-31,1292.28
2011-08-07,1199.38
2011-08-14,1178.81
2011-08-21,1123.53
2011-08-28,1176.8
2011-09-04,1173.97
2011-09-11,1154.23
2011-09-18,1216.01
2011-09-25,1136.43
2011-10-02,1131.42
2011-10-09,1155.46
2011-10-16,1224.58
2011-10-23,1238.25
2011-10-30,1285.09
2011-11-06,1253.23
2011-11-13,1263.85
2011-11-20,1215.65
2011-11-27,1158.67
2011-12-04,1244.28
2011-12-11,1255.19
2011-12-18,1219.66
2011-12-25,1265.33
2012-01-01,1257.6
2012-01-08,1277.81
2012-01-15,1289.09
2012-01-22,1315.38
2012-01-29,1316.32
2012-02-05,1344.9
2012-02-12,1342.64
2012-02-19,1361.23
2012-02-26,1365.74
2012-03-04,1369.63
2012-03-11,1370.87
2012-03-18,1404.17
2012-03-25,1397.11
2012-04-01,1408.47
2012-04-08,1389.2560812173
2012-04-15,1370.26
2012-04-22,1378.53
2012-04-29,1403.36
2012-05-06,1369.1
2012-05-13,1353.39
2012-05-20,1295.22
2012-05-27,1317.82
2012-06-03,1278.04
2012-06-10,1325.66
2012-06-17,1342.84
2012-06-24,1335.02
2012-07-01,1362.16
2012-07-08,1354.68
2012-07-15,1356.78
2012-07-22,1362.66
2012-07-29,1385.97
2012-08-05,1390.99
2012-08-12,1405.87
2012-08-19,1418.16
2012-08-26,1411.13
2012-09-02,1406.58
2012-09-09,1437.92
2012-09-16,1465.77
2012-09-23,1460.15
2012-09-30,1440.67
2012-10-07,1460.93
2012-10-14,1428.59
2012-10-21,1433.19
2012-10-28,1411.94
2012-11-04,1414.2
2012-11-11,1379.85
2012-11-18,1359.88
2012-11-25,1409.15
2012-12-02,1416.18
2012-12-09,1418.07
2012-12-16,1413.58
2012-12-23,1430.15
2012-12-30,1402.43
2013-01-06,1466.47
2013-01-13,1472.05
2013-01-20,1485.98
2013-01-27,1502.96
2013-02-03,1513.17
2013-02-10,1517.93
2013-02-17,1519.79
2013-02-24,1515.6
2013-03-03,1518.2
2013-03-10,1551.18
2013-03-17,1560.7
2013-03-24,1556.89
2013-03-31,1565.6948413104813
2013-04-07,1553.28
2013-04-14,1588.85
2013-04-21,1555.25
2013-04-28,1582.24
2013-05-05,1614.42
2013-05-12,1633.7
2013-05-19,1667.47
2013-05-26,1649.6
2013-06-02,1630.74
2013-06-09,1643.38
2013-06-16,1626.73
2013-06-23,1592.43
2013-06-30,1606.28
2013-07-07,1631.89
2013-07-14,1680.19
2013-07-21,1692.09
2013-07-28,1691.65
2013-08-04,1709.67
2013-08-11,1691.42
2013-08-18,1655.83
2013-08-25,1663.5
2013-09-01,1632.97
2013-09-08,1655.17
2013-09-15,1687.99
2013-09-22,1709.91
2013-09-29,1691.75
2013-10-06,1690.5
2013-10-13,1703.2
2013-10-20,1744.5
2013-10-27,1759.77
2013-11-03,1761.64
2013-11-10,1770.61
2013-11-17,1798.18
2013-11-24,1804.76
2013-12-01,1805.81
2013-12-08,1805.09
2013-12-15,1775.32
2013-12-22,1818.32
2013-12-29,1841.4
2014-01-05,1831.37
2014-01-12,1842.37
2014-01-19,1838.7
2014-01-26,1790.29
2014-02-02,1782.59
2014-02-09,1797.02
2014-02-16,1838.63
2014-02-23,1836.25
2014-03-02,1859.45
2014-03-09,1878.04
2014-03-16,1841.13
2014-03-23,1866.52
2014-03-30,1857.62
2014-04-06,1865.09
2014-04-13,1815.69
2014-04-20,1868.49981431636
2014-04-27,1863.4
2014-05-04,1881.14
2014-05-11,1878.48
2014-05-18,1877.86
2014-05-25,1900.53
2014-06-01,1923.57
2014-06-08,1949.44
2014-06-15,1936.16
2014-06-22,1962.87
2014-06-29,1960.96
2014-07-06,1980.4968941469008
2014-07-13,1967.57
2014-07-20,1978.22
2014-07-27,1978.34
2014-08-03,1925.15
2014-08-10,1931.59
2014-08-17,1955.06
2014-08-24,1988.4
2014-08-31,2003.37
2014-09-07,2007.71
2014-09-14,1985.54
2014-09-21,2010.4
2014-09-28,1982.85
2014-10-05,1967.9
2014-10-12,1906.13
2014-10-19,1886.76
2014-10-26,1964.58
2014-11-02,2018.05
2014-11-09,2031.92
2014-11-16,2039.82
2014-11-23,2063.5
2014-11-30,2067.56
2014-12-07,2075.37
2014-12-14,2002.33
2014-12-21,2070.65
2014-12-28,2088.77
2015-01-04,2058.2
2015-01-11,2044.81
2015-01-18,2019.42
2015-01-25,2051.82
2015-02-01,1994.99
2015-02-08,2055.47
2015-02-15,2096.99
2015-02-22,2110.3
2015-03-01,2104.5
2015-03-08,2071.26
2015-03-15,2053.4
2015-03-22,2108.06
2015-03-29,2061.02
2015-04-05,2073.3501487099493
2015-04-12,2102.06
2015-04-19,2081.18
2015-04-26,2117.69
2015-05-03,2108.29
2015-05-10,2116.1
2015-05-17,2122.73
2015-05-24,2126.06
2015-05-31,2107.39
2015-06-07,2092.83
2015-06-14,2094.11
2015-06-21,2109.76
2015-06-28,2101.61
2015-07-05,2073.1603037843893
2015-07-12,2076.62
2015-07-19,2126.64
2015-07-26,2079.65
2015-08-02,2103.92
2015-08-09,2077.57
2015-08-16,2091.54
2015-08-23,1970.89
2015-08-30,1988.87
2015-09-06,1921.22
2015-09-13,1961.05
2015-09-20,1958.08
2015-09-27,1931.34
2015-10-04,1951.36
2015-10-11,2014.89
2015-10-18,2033.11
2015-10-25,2075.15
2015-11-01,2079.36
2015-11-08,2099.2
2015-11-15,2023.04
2015-11-22,2089.17
2015-11-29,2090.11
2015-12-06,2091.69
2015-12-13,2012.37
2015-12-20,2005.55
2015-12-27,2059.6692896586287
2016-01-03,2029.249189403885
2016-01-10,1922.03
2016-01-17,1880.33
2016-01-24,1906.9
2016-01-31,1940.24
2016-02-07,1880.05
2016-02-14,1864.78
2016-02-21,1917.78
2016-02-28,1948.05
2016-03-06,1999.99
2016-03-13,2022.19
2016-03-20,2049.58
2016-03-27,2037.386721428872
2016-04-03,2072.78
2016-04-10,2047.6
2016-04-17,2080.73
2016-04-24,2091.58
2016-05-01,2065.3
2016-05-08,2057.14
2016-05-15,2046.61
2016-05-22,2052.32
2016-05-29,2099.06
2016-06-05,2099.13
2016-06-12,2096.07
2016-06-19,2071.22
2016-06-26,2037.41
2016-07-03,2102.95
2016-07-10,2129.9
2016-07-17,2161.74
2016-07-24,2175.03
2016-07-31,2173.6
2016-08-07,2182.87
2016-08-14,2184.05
2016-08-21,2183.87
2016-08-28,2169.04
2016-09-04,2179.98
2016-09-11,2127.81
2016-09-18,2139.16
2016-09-25,2164.69
2016-10-02,2168.27
2016-10-09,2153.74
2016-10-16,2132.98
2016-10-23,2141.16
2016-10-30,2126.41
2016-11-06,2085.18
2016-11-13,2164.45
2016-11-20,2181.9
2016-11-27,2213.35
2016-12-04,2191.95
2016-12-11,2259.53
2016-12-18,2258.07
2016-12-25,2263.79
2017-01-01,2238.83
2017-01-08,2276.98
2017-01-15,2274.64
2017-01-22,2271.31
2017-01-29,2294.69
2017-02-05,2297.42
2017-02-12,2316.1
2017-02-19,2351.16
2017-02-26,2367.34
2017-03-05,2383.12
2017-03-12,2372.6
2017-03-19,2378.25
2017-03-26,2343.98
2017-04-02,2362.72
2017-04-09,2355.54
2017-04-16,2339.4007577356915
2017-04-23,2348.69
2017-04-30,2384.2
2017-05-07,2399.29
2017-05-14,2390.9
2017-05-21,2381.73
2017-05-28,2415.82
2017-06-04,2439.07
2017-06-11,2431.77
2017-06-18,2433.15
2017-06-25,2438.3
2017-07-02,2423.41
2017-07-09,2425.18
2017-07-16,2459.27
2017-07-23,2472.54
2017-07-30,2472.1
2017-08-06,2476.83
2017-08-13,2441.32
2017-08-20,2425.55
2017-08-27,2443.05
2017-09-03,2476.55
2017-09-10,2461.43
2017-09-17,2500.23
2017-09-24,2502.22
2017-10-01,2519.36
2017-10-08,2549.33
2017-10-15,2553.17
2017-10-22,2575.21
2017-10-29,2581.07
2017-11-05,2587.84
2017-11-12,2582.3
2017-11-19,2578.85
2017-11-26,2602.42
2017-12-03,2642.22
2017-12-10,2651.5
2017-12-17,2675.81
2017-12-24,2683.34
2017-12-31,2673.61
2018-01-07,2743.15
2018-01-14,2786.24
2018-01-21,2810.3
2018-01-28,2872.87
2018-02-04,2762.13
2018-02-11,2619.55
2018-02-18,2732.22
2018-02-25,2747.3
2018-03-04,2691.25
2018-03-11,2786.57
2018-03-18,2752.01
2018-03-25,2588.26
2018-04-01,2611.391178927427
2018-04-08,2604.47
2018-04-15,2656.3
2018-04-22,2670.14
2018-04-29,2669.91
2018-05-06,2663.42
2018-05-13,2727.72
2018-05-20,2712.97
2018-05-27,2721.33
2018-06-03,2734.62
2018-06-10,2779.03
2018-06-17,2779.42
2018-06-24,2754.88
2018-07-01,2718.37
2018-07-08,2759.82
2018-07-15,2801.31
2018-07-22,2801.83
2018-07-29,2818.82
2018-08-05,2840.35
2018-08-12,2833.28
2018-08-19,2850.13
2018-08-26,2874.69
2018-09-02,2901.52
2018-09-09,2871.68
2018-09-16,2904.98
2018-09-23,2929.67
2018-09-30,2913.98
2018-10-07,2889.7
2018-10-14,2767.13
2018-10-21,2773.09
2018-10-28,2658.29
2018-11-04,2723.06
2018-11-11,2781.01
2018-11-18,2736.35
2018-11-25,2632.56
2018-12-02,2760.17
2018-12-09,2635.1
2018-12-16,2599.95
2018-12-23,2416.62
2018-12-30,2485.74
2019-01-06,2531.94
2019-01-13,2596.25
2019-01-20,2670.71
2019-01-27,2664.76
2019-02-03,2706.53
2019-02-10,2707.88
2019-02-17,2775.6
2019-02-24,2792.67
2019-03-03,2803.69
2019-03-10,2743.07
2019-03-17,2822.48
2019-03-24,2800.71
2019-03-31,2834.4
2019-04-07,2892.74
2019-04-14,2907.41
2019-04-21,2907.413877468943
2019-04-28,2939.88
2019-05-05,2945.64
2019-05-12,2881.4
2019-05-19,2859.53
2019-05-26,2826.06
2019-06-02,2752.06
2019-06-09,2873.34
2019-06-16,2886.98
2019-06-23,2950.46
2019-06-30,2941.76
2019-07-07,2990.41
2019-07-14,3013.77
2019-07-21,2976.61
2019-07-28,3025.86
2019-08-04,2932.05
2019-08-11,2918.65
2019-08-18,2888.68
2019-08-25,2847.11
2019-09-01,2926.46
2019-09-08,2978.71
2019-09-15,3007.39
2019-09-22,2992.07
2019-09-29,2961.79
2019-10-06,2951.98
2019-10-13,2970.17
2019-10-20,2986.2
2019-10-27,3022.55
2019-11-03,3066.91
2019-11-10,3093.08
2019-11-17,3120.46
2019-11-24,3110.29
2019-12-01,3140.98
2019-12-08,3145.91
2019-12-15,3168.8
2019-12-22,3221.22
2019-12-29,3240.02
2020-01-05,3234.85
2020-01-12,3265.35
2020-01-19,3329.62
2020-01-26,3295.47
2020-02-02,3225.52
2020-02-09,3327.71
2020-02-16,3380.16
2020-02-23,3337.75
2020-03-01,2954.21
2020-03-08,2972.37
2020-03-15,2711.04
2020-03-22,2304.92
2020-03-29,2541.47
2020-04-05,2488.65
2020-04-12,2777.0836736644483
2020-04-19,2874.56
2020-04-26,2836.74
2020-05-03,2830.71
2020-05-10,2929.8
2020-05-17,2863.7
2020-05-24,2955.45
2020-05-31,3044.31
2020-06-07,3193.93
2020-06-14,3041.31
2020-06-21,3097.74
2020-06-28,3009.05
2020-07-05,3152.7783955173672
2020-07-12,3185.04
2020-07-19,3224.73
2020-07-26,3215.63
2020-08-02,3271.12
2020-08-09,3351.28
2020-08-16,3372.85
2020-08-23,3397.16
2020-08-30,3508.01
2020-09-06,3426.96
2020-09-13,3340.97
2020-09-20,3319.47
2020-09-27,3298.46
2020-10-04,3348.44
2020-10-11,3477.14
2020-10-18,3483.81
2020-10-25,3465.39
2020-11-01,3269.96
2020-11-08,3509.44
2020-11-15,3585.15
2020-11-22,3557.54
2020-11-29,3638.35
2020-12-06,3699.12
2020-12-13,3663.46
2020-12-20,3709.41
2020-12-27,3718.3042475484
2021-01-03,3728.535827176651
2021-01-10,3824.68
2021-01-17,3768.25
2021-01-24,3841.47
2021-01-31,3714.24
2021-02-07,3886.83
2021-02-14,3934.83
2021-02-21,3906.71
2021-02-28,3811.15
2021-03-07,3841.94
2021-03-14,3943.34
2021-03-21,3913.1
2021-03-28,3974.54
2021-04-04,4046.6662813899898
2021-04-11,4128.8
2021-04-18,4185.47
2021-04-25,4180.17
2021-05-02,4181.17
2021-05-09,4232.6
2021-05-16,4173.85
2021-05-23,4155.86
2021-05-30,4204.11
2021-06-06,4229.89
2021-06-13,4247.44
2021-06-20,4166.45
2021-06-27,4280.7
2021-07-04,4352.34
2021-07-11,4369.55
2021-07-18,4327.16
2021-07-25,4411.79
2021-08-01,4395.26
2021-08-08,4436.52
2021-08-15,4468.0
2021-08-22,4441.67
2021-08-29,4509.37
2021-09-05,4535.43
2021-09-12,4458.58
2021-09-19,4432.99
2021-09-26,4455.48
2021-10-03,4357.04
2021-10-10,4391.34
2021-10-17,4471.37
2021-10-24,4544.9
2021-10-31,4605.38
2021-11-07,4697.53
2021-11-14,4682.85
2021-11-21,4697.96
2021-11-28,4594.62
2021-12-05,4538.43
2021-12-12,4712.02
2021-12-19,4620.64
2021-12-26,4756.835389185738
2022-01-02,4766.18
2022-01-09,4677.03
2022-01-16,4662.85
2022-01-23,4397.94
2022-01-30,4431.85
2022-02-06,4500.53
2022-02-13,4418.64
2022-02-20,4348.87
2022-02-27,4384.65
2022-03-06,4328.87
2022-03-13,4204.31
2022-03-20,4463.12
2022-03-27,4543.06
2022-04-03,4545.86
2022-04-10,4488.28
2022-04-17,4397.312405779853
2022-04-24,4271.78
2022-05-01,4131.93
2022-05-08,4123.34
2022-05-15,4023.89
2022-05-22,3901.36
2022-05-29,4158.24
2022-06-05,4108.54
2022-06-12,3900.86
2022-06-19,3674.84
2022-06-26,3911.74
2022-07-03,3825.33
2022-07-10,3899.38
2022-07-17,3863.16
2022-07-24,3961.63
2022-07-31,4130.29
2022-08-07,4145.19
2022-08-14,4280.15
2022-08-21,4228.48
2022-08-28,4057.66
2022-09-04,3924.26
2022-09-11,4067.36
2022-09-18,3873.33
2022-09-25,3693.23
2022-10-02,3585.62
2022-10-09,3639.66
2022-10-16,3583.07
2022-10-23,3752.75
2022-10-30,3901.06
2022-11-06,3770.55
2022-11-13,3992.93
2022-11-20,3965.34
2022-11-27,4026.12
2022-12-04,4071.7
2022-12-11,3934.38
2022-12-18,3852.36
2022-12-25,3844.82
2023-01-01,3839.5
2023-01-08,3895.08
2023-01-15,3999.09
2023-01-22,3972.61
2023-01-29,4070.56
2023-02-05,4136.48
2023-02-12,4090.46
2023-02-19,4079.09
2023-02-26,3970.04
2023-03-05,4045.64
2023-03-12,3861.59
2023-03-19,3916.64
2023-03-26,3970.99
2023-04-02,4109.31
2023-04-09,4106.42382037271
2023-04-16,4137.64
2023-04-23,4133.52
2023-04-30,4169.48
2023-05-07,4136.25
2023-05-14,4124.08
2023-05-21,4191.98
2023-05-28,4205.45
2023-06-04,4282.37
2023-06-11,4298.86
2023-06-18,4409.59
2023-06-25,4348.33
2023-07-02,4450.38
2023-07-09,4398.95
2023-07-16,4505.42
2023-07-23,4536.34
2023-07-30,4582.23
2023-08-06,4478.03
2023-08-13,4464.05
2023-08-20,4369.71
2023-08-27,4405.71
2023-09-03,4515.77
2023-09-10,4457.49
2023-09-17,4450.32
2023-09-24,4320.06
2023-10-01,4288.05
2023-10-08,4308.5
2023-10-15,4327.78
2023-10-22,4224.16
2023-10-29,4117.37
2023-11-05,4358.34
2023-11-12,4415.24
2023-11-19,4514.02
2023-11-26,4559.34
2023-12-03,4594.63
2023-12-10,4604.37
2023-12-17,4719.19
2023-12-24,4754.63
2023-12-31,4769.83
2024-01-07,4697.24
2024-01-14,4783.83
2024-01-21,4839.81
2024-01-28,4890.97
2024-02-04,4958.61
2024-02-11,5026.61
2024-02-18,5005.57
2024-02-25,5088.8
2024-03-03,5137.08
2024-03-10,5123.69
2024-03-17,5117.09
2024-03-24,5234.18
2024-03-31,5247.004579511664
2024-04-07,5204.34
2024-04-14,5123.41
2024-04-21,4967.23
2024-04-28,5099.96
2024-05-05,5127.79
2024-05-12,5222.68
2024-05-19,5303.27
2024-05-26,5304.72
2024-06-02,5277.51
2024-06-09,5346.99
2024-06-16,5431.6
2024-06-23,5464.62
2024-06-30,5460.48
2024-07-07,5567.19
2024-07-14,5615.35
2024-07-21,5505.0
2024-07-28,5459.1
2024-08-04,5346.56
2024-08-11,5344.16
2024-08-18,5554.25
2024-08-25,5634.61
2024-09-01,5648.4
2024-09-08,5408.42
2024-09-15,5626.02
2024-09-22,5702.55
2024-09-29,5738.17
2024-10-06,5751.07
2024-10-13,5815.03
2024-10-20,5864.67
2024-10-27,5808.12
2024-11-03,5728.8
2024-11-10,5995.54
2024-11-17,5870.62
2024-11-24,5969.34
2024-12-01,6032.38
2024-12-08,6090.22
2024-12-15,6051.09
2024-12-22,5930.85
2024-12-29,5970.84
2025-01-05,5942.47
2025-01-12,5827.04
2025-01-19,5996.66
2025-01-26,6101.24
2025-02-02,6040.53
2025-02-09,6025.99
2025-02-16,6114.63
2025-02-23,6013.13
2025-03-02,5954.5
2025-03-09,5770.2
2025-03-16,5638.94
2025-03-23,5667.56
2025-03-30,5580.94
2025-04-06,5074.08
2025-04-13,5363.36
2025-04-20,5226.568944687228
2025-04-27,5525.21
2025-05-04,5686.67
2025-05-11,5659.91
2025-05-18,5958.38
2025-05-25,5802.82
2025-06-01,5911.69
2025-06-08,6000.36
2025-06-15,5976.97
2025-06-22,5967.84
2025-06-29,6173.07
2025-07-06,6252.264174508261
2025-07-13,6259.75
2025-07-20,6296.79
2025-07-27,6388.64
2025-08-03,6238.01
2025-08-10,6389.45
2025-08-17,6449.8
2025-08-24,6466.91
2025-08-31,6460.26
2025-09-07,6481.5
2025-09-14,6584.29
2025-09-21,6664.36
2025-09-28,6643.7
2025-10-05,6715.79
2025-10-12,6552.51
2025-10-19,6664.01
2025-10-26,6791.69
2025-11-02,6840.2
2025-11-09,6728.8
2025-11-16,6734.11
2025-11-23,6538.76
